03832716.02	 D	 54953.980000	 2.170100	 13.418	 0.87164	 0.03819	 N/A	 0.10749	 0.36696	 N/A	 0.99934	raw dtr fit
03834364.00	 D	 54965.314758	 2.908463	 14.661	 0.89318	 0.16821	 N/A	 -0.13951	 0.35829	 N/A	 0.98823	raw dtr fit
03836375.00	 D	 55003.504723	 1.540399	 15.974	 0.76298	 0.12143	 N/A	 -0.14348	 -0.04840	 N/A	 0.99655	raw dtr fit
03836439.00	 D	 54954.211971	 1.540407	 7.570	 0.75777	 0.34559	 N/A	 0.01306	 0.02262	 N/A	 0.95757	raw dtr fit
03836453.00	 D	 55003.506759	 1.540241	 12.057	 0.77058	 0.10980	 N/A	 -0.13107	 -0.02669	 N/A	 0.99817	raw dtr fit
03836522.00	 D	 55003.506759	 1.540241	 14.844	 0.75273	 0.12280	 N/A	 -0.13872	 -0.00513	 N/A	 0.99617	raw dtr fit
03846515.00	 D	 55003.929458	 1.775274	 12.807	 0.75736	 0.11868	 N/A	 -0.15085	 -0.00403	 N/A	 0.99688	raw dtr fit
03848919.00	 D	 54964.767532	 1.047242	 13.901	 0.96075	 0.40690	 N/A	 0.03039	 0.01194	 N/A	 0.99543	raw dtr fit
03848972.00	 D	 54964.573769	 0.740867	 14.489	 0.76536	 0.12340	 N/A	 -0.14000	 0.00877	 N/A	 0.99645	raw dtr fit
03849155.00	 D	 54965.048706	 1.168309	 13.831	 0.76925	 0.11115	 N/A	 -0.13856	 -0.03752	 N/A	 0.99799	raw dtr fit
03851193.00	 D	 54964.836403	 1.341096	 13.682	 0.81820	 0.52649	 N/A	 0.07273	 -0.00508	 N/A	 0.92658	raw dtr fit
03853673.00	 D	 54965.730316	 0.678694	 15.103	 0.76229	 0.11636	 N/A	 -0.15218	 -0.02783	 N/A	 0.99729	raw dtr fit
03858804.00	 D	 54981.964653	 25.946829	 13.778	 0.67260	 0.13928	 N/A	 -0.13460	 0.11965	 N/A	 0.99428	raw dtr fit
03858824.00	 D	 54987.881004	 25.951653	 15.342	 0.64132	 0.13495	 N/A	 -0.20891	 0.29002	 N/A	 0.99307	raw dtr fit
03858884.00	 D	 54961.928936	 25.951965	 9.277	 1.00187	 0.09934	 N/A	 0.29680	 0.34465	 N/A	 1.00017	raw dtr fit
03858949.00	 D	 54987.888977	 25.947052	 14.576	 0.69857	 0.12244	 N/A	 -0.18156	 0.23055	 N/A	 0.99594	raw dtr fit
03861595.00	 D	 54955.881508	 7.700053	 11.432	 0.75952	 0.12021	 N/A	 -0.14490	 0.06725	 N/A	 0.99674	raw dtr fit
03862246.00	 D	 54969.309875	 4.702377	 14.916	 0.76856	 0.11080	 N/A	 -0.12808	 -0.01833	 N/A	 0.99869	raw dtr fit
03865567.00	 D	 54966.100121	 11.116619	 15.380	 0.77388	 0.10941	 N/A	 -0.12011	 -0.00542	 N/A	 0.99881	raw dtr fit
03867593.00	 D	 54969.589686	 36.674029	 13.559	 0.67852	 0.12632	 N/A	 -0.10032	 0.05508	 N/A	 0.99600	raw dtr fit
03869825.00	 D	 54972.169494	 4.800731	 13.320	 0.53671	 0.14879	 N/A	 -0.07486	 0.17576	 N/A	 0.99013	raw dtr fit
03938073.00	 D	 54960.840084	 31.024321	 12.512	 0.88316	 0.03916	 N/A	 0.09553	 -0.02124	 N/A	 1.00515	raw dtr fit
03955867.00	 D	 54957.657343	 34.416663	 13.547	 0.71282	 0.48482	 N/A	 0.06477	 0.43854	 N/A	 0.92682	raw dtr fit
03957477.00	 D	 54953.954548	 0.979082	 12.477	 0.92989	 0.40056	 N/A	 0.00395	 0.00929	 N/A	 0.95616	raw dtr fit
03964562.00	 D	 54956.213974	 6.022133	 12.403	 0.75444	 0.11683	 N/A	 -0.15362	 0.00522	 N/A	 0.99720	raw dtr fit
03965242.00	 D	 54964.914467	 0.996695	 14.060	 0.46074	 0.23777	 N/A	 -0.02716	 -0.04257	 N/A	 0.97695	raw dtr fit
03966912.00	 D	 54989.351006	 55.663689	 15.593	 0.64791	 0.13117	 N/A	 -0.19431	 -0.37541	 N/A	 0.99272	raw dtr fit
03970117.00	 D	 55068.754120	 N/A	 15.258	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	 N/A	
03970233.00	 D	 54966.162949	 16.509792	 14.034	 0.83391	 0.13839	 N/A	 -0.06429	 -0.00721	 N/A	 0.99400	raw dtr fit
03971315.00	 D	 54969.692936	 9.892216	 13.664	 0.76295	 0.11406	 N/A	 -0.13029	 -0.09409	 N/A	 0.99794	raw dtr fit
03973002.00	 D	 54967.882363	 3.984210	 14.985	 0.83030	 0.18429	 N/A	 -0.01000	 0.08070	 N/A	 0.98845	raw dtr fit
03973504.00	 D	 55003.470505	 4.319008	 15.690	 0.85808	 0.12240	 N/A	 -0.16769	 0.39125	 N/A	 0.99472	raw dtr fit
03973549.00	 D	 55008.350121	 1.389946	 14.293	 0.75096	 0.11836	 N/A	 -0.14232	 0.02670	 N/A	 0.99699	raw dtr fit
04035675.00	 D	 54965.580673	 2.873756	 12.702	 0.95708	 0.14168	 N/A	 -0.28662	 -0.47013	 N/A	 0.99755	raw dtr fit
